LOOP_DBG T=7431000 PC=80000364 IF_INST=fef42623 IF_ID=00178793 ID_EX=00000013 EX_MEM=00000013 M1_M2=00000013 M2A=fec42783 M2=fec42783 WB=00e7a023 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200050 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=1 RD_A=00000000 RD_A_RR=80107ffc DRAM=00000000 PERIP_R=00000000
LOOP_DBG T=7437000 PC=80000368 IF_INST=fef42623 IF_ID=fef42623 ID_EX=00178793 EX_MEM=00000013 M1_M2=00000013 M2A=00000013 M2=00000013 WB=fec42783 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80108010 ID_OP2=00000000 ID_EX_OP1=80200050 ID_EX_OP2=00000001 FWD_OP1=00000000 FWD_OP2=00000001 | WB_WEN=1 WB_ADDR=15 WB_DATA=00000000 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000000 PERIP_R=00000000
LOOP_DBG T=7443000 PC=8000036c IF_INST=fec42703 IF_ID=fec42703 ID_EX=fef42623 EX_MEM=00178793 M1_M2=00000013 M2A=00000013 M2=00000013 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000000 ID_OP2=00000000 ID_EX_OP1=80108010 ID_EX_OP2=00000000 FWD_OP1=80108010 FWD_OP2=00000001 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000000 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000000 PERIP_R=00000000
LOOP_DBG T=7449000 PC=80000370 IF_INST=00900793 IF_ID=00900793 ID_EX=fec42703 EX_MEM=fef42623 M1_M2=00178793 M2A=00000013 M2=00000013 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000000 ID_OP2=00000009 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000000 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000000 PERIP_R=00000000
LOOP_DBG T=7455000 PC=80000374 IF_INST=fce7dee3 IF_ID=fce7dee3 ID_EX=00900793 EX_MEM=fec42703 M1_M2=fef42623 M2A=00178793 M2=00178793 WB=00000013 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000000 ID_OP2=80000000 ID_EX_OP1=00000000 ID_EX_OP2=00000009 FWD_OP1=00000000 FWD_OP2=00000009 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000000 S0=80108010 PERIP_RD_EN=1 RR=0 RD_A=80107ffc RD_A_RR=00000000 DRAM=00000000 PERIP_R=00000000
LOOP_DBG T=7461000 PC=80000374 IF_INST=00000013 IF_ID=fce7dee3 ID_EX=00000013 EX_MEM=00900793 M1_M2=fec42703 M2A=fef42623 M2=fef42623 WB=00178793 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000001 ID_OP2=80000000 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=15 WB_DATA=00000001 | A5=00000000 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000000 PERIP_R=00000000
LOOP_DBG T=7467000 PC=80000374 IF_INST=00000013 IF_ID=fce7dee3 ID_EX=00000013 EX_MEM=00000013 M1_M2=00900793 M2A=fec42703 M2=fec42703 WB=fef42623 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000001 ID_OP2=80000000 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000001 S0=80108010 PERIP_RD_EN=0 RR=1 RD_A=00000000 RD_A_RR=80107ffc DRAM=00000001 PERIP_R=00000001
LOOP_DBG T=7503000 PC=8000035c IF_INST=00e7a023 IF_ID=00e7a023 ID_EX=80000737 EX_MEM=05078793 M1_M2=802007b7 M2A=00000013 M2=00000013 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000009 ID_OP2=00000001 ID_EX_OP1=80000000 ID_EX_OP2=00000000 FWD_OP1=80000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000009 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7509000 PC=80000360 IF_INST=fec42783 IF_ID=fec42783 ID_EX=00e7a023 EX_MEM=80000737 M1_M2=05078793 M2A=802007b7 M2=802007b7 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000000 ID_OP2=00000000 ID_EX_OP1=00000009 ID_EX_OP2=00000001 FWD_OP1=80200050 FWD_OP2=80000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000009 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7515000 PC=80000364 IF_INST=00178793 IF_ID=00178793 ID_EX=fec42783 EX_MEM=00e7a023 M1_M2=80000737 M2A=05078793 M2=05078793 WB=802007b7 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200000 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=15 WB_DATA=80200000 | A5=00000009 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7521000 PC=80000364 IF_INST=fef42623 IF_ID=00178793 ID_EX=00000013 EX_MEM=fec42783 M1_M2=00e7a023 M2A=80000737 M2=80000737 WB=05078793 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200050 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=15 WB_DATA=80200050 | A5=80200000 S0=80108010 PERIP_RD_EN=1 RR=0 RD_A=80107ffc RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7527000 PC=80000364 IF_INST=fef42623 IF_ID=00178793 ID_EX=00000013 EX_MEM=00000013 M1_M2=fec42783 M2A=00e7a023 M2=00e7a023 WB=80000737 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200050 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=14 WB_DATA=80000000 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7533000 PC=80000364 IF_INST=fef42623 IF_ID=00178793 ID_EX=00000013 EX_MEM=00000013 M1_M2=00000013 M2A=fec42783 M2=fec42783 WB=00e7a023 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200050 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=1 RD_A=00000000 RD_A_RR=80107ffc DRAM=00000001 PERIP_R=00000001
LOOP_DBG T=7539000 PC=80000368 IF_INST=fef42623 IF_ID=fef42623 ID_EX=00178793 EX_MEM=00000013 M1_M2=00000013 M2A=00000013 M2=00000013 WB=fec42783 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80108010 ID_OP2=00000001 ID_EX_OP1=80200050 ID_EX_OP2=00000001 FWD_OP1=00000001 FWD_OP2=00000001 | WB_WEN=1 WB_ADDR=15 WB_DATA=00000001 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7545000 PC=8000036c IF_INST=fec42703 IF_ID=fec42703 ID_EX=fef42623 EX_MEM=00178793 M1_M2=00000013 M2A=00000013 M2=00000013 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000000 ID_OP2=00000000 ID_EX_OP1=80108010 ID_EX_OP2=00000001 FWD_OP1=80108010 FWD_OP2=00000002 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000001 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7551000 PC=80000370 IF_INST=00900793 IF_ID=00900793 ID_EX=fec42703 EX_MEM=fef42623 M1_M2=00178793 M2A=00000013 M2=00000013 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000000 ID_OP2=00000009 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000001 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7557000 PC=80000374 IF_INST=fce7dee3 IF_ID=fce7dee3 ID_EX=00900793 EX_MEM=fec42703 M1_M2=fef42623 M2A=00178793 M2=00178793 WB=00000013 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000001 ID_OP2=80000000 ID_EX_OP1=00000000 ID_EX_OP2=00000009 FWD_OP1=00000000 FWD_OP2=00000009 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000001 S0=80108010 PERIP_RD_EN=1 RR=0 RD_A=80107ffc RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7563000 PC=80000374 IF_INST=00000013 IF_ID=fce7dee3 ID_EX=00000013 EX_MEM=00900793 M1_M2=fec42703 M2A=fef42623 M2=fef42623 WB=00178793 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000002 ID_OP2=80000000 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=15 WB_DATA=00000002 | A5=00000001 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000001 PERIP_R=00000000
LOOP_DBG T=7569000 PC=80000374 IF_INST=00000013 IF_ID=fce7dee3 ID_EX=00000013 EX_MEM=00000013 M1_M2=00900793 M2A=fec42703 M2=fec42703 WB=fef42623 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000002 ID_OP2=80000000 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000002 S0=80108010 PERIP_RD_EN=0 RR=1 RD_A=00000000 RD_A_RR=80107ffc DRAM=00000002 PERIP_R=00000002
LOOP_DBG T=7605000 PC=8000035c IF_INST=00e7a023 IF_ID=00e7a023 ID_EX=80000737 EX_MEM=05078793 M1_M2=802007b7 M2A=00000013 M2=00000013 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000009 ID_OP2=00000002 ID_EX_OP1=80000000 ID_EX_OP2=00000000 FWD_OP1=80000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000009 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000002 PERIP_R=00000000
LOOP_DBG T=7611000 PC=80000360 IF_INST=fec42783 IF_ID=fec42783 ID_EX=00e7a023 EX_MEM=80000737 M1_M2=05078793 M2A=802007b7 M2=802007b7 WB=00000013 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=00000000 ID_OP2=00000000 ID_EX_OP1=00000009 ID_EX_OP2=00000002 FWD_OP1=80200050 FWD_OP2=80000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=00000009 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000002 PERIP_R=00000000
LOOP_DBG T=7617000 PC=80000364 IF_INST=00178793 IF_ID=00178793 ID_EX=fec42783 EX_MEM=00e7a023 M1_M2=80000737 M2A=05078793 M2=05078793 WB=802007b7 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200000 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=15 WB_DATA=80200000 | A5=00000009 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000002 PERIP_R=00000000
LOOP_DBG T=7623000 PC=80000364 IF_INST=fef42623 IF_ID=00178793 ID_EX=00000013 EX_MEM=fec42783 M1_M2=00e7a023 M2A=80000737 M2=80000737 WB=05078793 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200050 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=15 WB_DATA=80200050 | A5=80200000 S0=80108010 PERIP_RD_EN=1 RR=0 RD_A=80107ffc RD_A_RR=00000000 DRAM=00000002 PERIP_R=00000000
LOOP_DBG T=7629000 PC=80000364 IF_INST=fef42623 IF_ID=00178793 ID_EX=00000013 EX_MEM=00000013 M1_M2=fec42783 M2A=00e7a023 M2=00e7a023 WB=80000737 | HOLD=1 HDU_FLUSH=1 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200050 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=1 WB_ADDR=14 WB_DATA=80000000 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000002 PERIP_R=00000000
LOOP_DBG T=7635000 PC=80000364 IF_INST=fef42623 IF_ID=00178793 ID_EX=00000013 EX_MEM=00000013 M1_M2=00000013 M2A=fec42783 M2=fec42783 WB=00e7a023 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80200050 ID_OP2=00000001 ID_EX_OP1=00000000 ID_EX_OP2=00000000 FWD_OP1=00000000 FWD_OP2=00000000 | WB_WEN=0 WB_ADDR=0 WB_DATA=00000000 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=1 RD_A=00000000 RD_A_RR=80107ffc DRAM=00000002 PERIP_R=00000002
LOOP_DBG T=7641000 PC=80000368 IF_INST=fef42623 IF_ID=fef42623 ID_EX=00178793 EX_MEM=00000013 M1_M2=00000013 M2A=00000013 M2=00000013 WB=fec42783 | HOLD=0 HDU_FLUSH=0 CTRL_IFID_FLUSH=0 CTRL_IDEX_FLUSH=0 | ID_OP1=80108010 ID_OP2=00000002 ID_EX_OP1=80200050 ID_EX_OP2=00000001 FWD_OP1=00000002 FWD_OP2=00000001 | WB_WEN=1 WB_ADDR=15 WB_DATA=00000002 | A5=80200050 S0=80108010 PERIP_RD_EN=0 RR=0 RD_A=00000000 RD_A_RR=00000000 DRAM=00000002 PERIP_R=00000000
